id;date_created;date_updated;kcell_as;kcell_ip;provider_as;provider_ip;service;service_capacity;service_type_catalog_id;service_type_id;status;vlan ;vpn_number;vpn_termination_point_2;port_id
963;29/06/2023;29/06/2023;;;;;L2;20;83;49;Ordered;2318;;139;139
964;29/06/2023;29/06/2023;29355;10.1.5.194;9198;10.1.5.193;L3;30;83;1;Active;2333;VPN0962;138;138
965;29/06/2023;29/06/2023;29355;10.1.26.22;9198;10.1.26.21;L3;1202;83;7;Active;2553;VPN0596;138;138
966;29/06/2023;29/06/2023;29355;10.1.4.190;9198;10.1.4.189;L3;742;83;11;Active;2201;VPN0365;138;138
967;29/06/2023;29/06/2023;29355;10.1.26.18;9198;10.1.26.17;L3;5;83;17;Active;2332;VPN0597;138;138
968;29/06/2023;29/06/2023;29355;10.255.240.6;9198;10.255.240.5;L3;1;83;16;Active;2345;VPN1255;138;138
969;29/06/2023;29/06/2023;29355;10.1.35.66;9198;10.1.35.65;L3;30;83;30;Active;2335;VPN1569;138;138
970;29/06/2023;29/06/2023;;;;;L3;1;83;47;Active;2374;VPN1880;140;140
971;29/06/2023;29/06/2023;;;;;L3;20;83;48;Active;2318;VPN1719;140;140
972;29/06/2023;29/06/2023;65001;10.1.4.210;9198;10.1.4.209;L3;17;83;1;Active;238;VPN0411;385;385
973;29/06/2023;29/06/2023;65001;10.1.5.74;9198;10.1.5.73;L3;624;83;7;Active;274;VPN0540;385;385
974;29/06/2023;29/06/2023;65001;10.1.4.174;9198;10.1.4.173;L3;512;83;11;Active;205;VPN0192;385;385
975;29/06/2023;29/06/2023;65001;10.1.5.78;9198;10.1.5.77;L3;5;83;17;Active;275;VPN0541;385;385
976;29/06/2023;29/06/2023;65001;10.255.240.34;9198;10.255.240.33;L3;1;83;16;Active;856;VPN1357;385;385
977;29/06/2023;29/06/2023;29355;10.1.31.174;9198;10.1.31.173;L3;4;83;1;Active;500;VPN0248;198;198
978;29/06/2023;29/06/2023;29355;10.1.34.130;9198;10.1.34.129;L3;1;83;17;Active;2130;VPN1145;198;198
979;29/06/2023;29/06/2023;29355;10.1.24.110;9198;10.1.24.109;L3;25;83;1;Active;2169;VPN0473;199;199
980;29/06/2023;29/06/2023;29355;10.1.24.246;9198;10.1.24.245;L3;1086;83;7;Active;2170;VPN0598;199;199
981;29/06/2023;29/06/2023;29355;10.1.24.106;9198;10.1.24.105;L3;379;83;11;Active;2167;VPN0472 ;199;199
982;29/06/2023;29/06/2023;29355;10.1.24.242;9198;10.1.24.241;L3;5;83;17;Active;2168;VPN0599;199;199
983;29/06/2023;29/06/2023;29355;10.1.7.234;9198;10.1.7.233;L3;8;83;1;Ordered;;;200;200
984;29/06/2023;29/06/2023;29355;10.1.7.238;9198;10.1.7.237;L3;200;83;11;Ordered;;;200;200
985;29/06/2023;29/06/2023;29355;10.1.7.242;9198;10.1.7.241;L3;400;83;7;Ordered;;;200;200
986;29/06/2023;29/06/2023;29355;10.1.7.246;9198;10.1.7.245;L3;2;83;17;Ordered;;;200;200
987;29/06/2023;29/06/2023;29355;10.1.7.250;9198;10.1.7.249;L3;2;83;16;Ordered;;;200;200
988;29/06/2023;29/06/2023;29255;10.1.38.74;;10.1.38.73;L3;2;83;1;Ordered;;;200;200
989;29/06/2023;29/06/2023;29355;10.1.38.78;;10.1.38.77;L3;100;83;11;Ordered;;;200;200
990;29/06/2023;29/06/2023;29355;10.1.38.82;;10.1.38.81;L3;200;83;7;Ordered;;;200;200
991;29/06/2023;29/06/2023;29355;10.1.38.86;;10.1.38.85;L3;1;83;17;Ordered;;;200;200
992;29/06/2023;29/06/2023;29355;10.255.241.38;;10.255.241.37;L3;1;83;16;Ordered;;;200;200
993;29/06/2023;29/06/2023;65021;10.1.3.126;9198;10.1.3.125;L3;15;83;1;Active;1948;VPN0079;201;201
994;29/06/2023;29/06/2023;65021;10.1.3.122;9198;10.1.3.121;L3;52;83;11;Active;1947;VPN0078;201;201
995;29/06/2023;29/06/2023;65021;10.1.36.98;9198;10.1.36.97;L3;1;83;17;Active;3676;VPN1583;201;201
996;29/06/2023;29/06/2023;65021;10.253.240.6;9198;10.253.240.5;L3;1;83;16;Active;3675;VPN1918;201;201
997;29/06/2023;29/06/2023;29355;10.1.27.254;9198;10.1.27.253;L3;4;83;1;Active;1894;VPN1043;203;203
998;29/06/2023;29/06/2023;29355;10.1.36.38;9198;10.1.36.37;L3;200;83;7;Active;2371;VPN1875;203;203
999;29/06/2023;29/06/2023;29355;10.1.27.250;9198;10.1.27.249;L3;86;83;11;Active;1966;VPN1036;203;203
1000;29/06/2023;29/06/2023;29355;10.1.28.82;9198;10.1.28.81;L3;1;83;17;Active;1944;VPN1035;203;203
1001;29/06/2023;29/06/2023;29355;10.252.240.18;9198;10.252.240.17;L3;1;83;16;Active;1897;VPN1247;203;203
1002;29/06/2023;29/06/2023;65231;10.1.26.218;9198;10.1.26.217;L3;6;83;1;Active;1927;VPN0644;202;202
1003;29/06/2023;29/06/2023;65231;10.1.26.182;64728;10.1.26.181;L3;433;83;7;Active;1837;VPN0635;202;202
1004;29/06/2023;29/06/2023;65231;10.1.0.90;64728;10.1.0.89;L3;148;83;11;Active;633;VPN0348;202;202
1005;29/06/2023;29/06/2023;65231;10.1.0.94;64728;10.1.0.93;L3;5;83;17;Active;634;VPN0349;202;202
1006;29/06/2023;29/06/2023;29355;10.1.27.90;9198;10.1.27.89;L3;118;83;11;Active;1474;VPN0910;156;156
1007;29/06/2023;29/06/2023;29355;10.1.27.94;9198;10.1.27.93;L3;1;83;17;Active;1475;VPN0911;156;156
1008;29/06/2023;29/06/2023;29355;10.1.38.98;9198;10.1.38.97;L3;100;83;7;Active;1476;VPN2290;156;156
1009;29/06/2023;29/06/2023;29355;10.1.34.58;;10.1.34.57;L3;50;83;11;Ordered;;;159;159
1010;29/06/2023;29/06/2023;29355;10.1.28.170;9198;10.1.28.169;L3;4;83;1;Active;300;VPN1031;173;173
1011;29/06/2023;29/06/2023;29355;10.1.28.174;9198;10.1.28.173;L3;155;83;11;Active;301;VPN1026;173;173
1012;29/06/2023;29/06/2023;29355;10.1.35.98;9198;10.1.35.97;L3;1;83;17;Active;302;VPN1631;173;173
1013;29/06/2023;29/06/2023;29355;10.1.36.242;9198;10.1.36.241;L3;200;83;7;Active;2483;VPN2123;173;173
1014;29/06/2023;29/06/2023;29355;10.255.240.174;9198;10.255.240.173;L3;1;83;16;Active;303;VPN1632;173;173
1015;29/06/2023;29/06/2023;29355;10.1.0.126;9198;10.1.0.125;L3;6;83;1;Active;305;VPN0408;204;204
1016;29/06/2023;29/06/2023;29355;10.1.24.182;9198;10.1.24.181;L3;250;83;7;Active;1530;VPN0747;204;204
1017;29/06/2023;29/06/2023;29355;10.1.0.186;9198;10.1.0.185;L3;120;83;11;Active;1429;VPN0451;204;204
1018;29/06/2023;29/06/2023;29355;10.1.0.190;9198;10.1.0.189;L3;1;83;17;Active;1430;VPN0452;204;204
1019;29/06/2023;29/06/2023;29355;10.1.25.162;9198;10.1.25.161;L3;300;83;7;Active;1007;VPN0710;205;205
1020;29/06/2023;29/06/2023;29355;10.1.24.26;9198;10.1.24.25;L3;697;83;11;Active;1008;VPN0422;205;205
1021;29/06/2023;29/06/2023;29355;10.1.24.30;9198;10.1.24.29;L3;1;83;17;Active;1009;VPN0423;205;205
1022;29/06/2023;29/06/2023;29355;10.1.0.206;9198;10.1.0.205;L3;70;83;11;Active;1813;VPN0544;206;206
1023;29/06/2023;29/06/2023;29355;10.1.0.210;9198;10.1.0.209;L3;1;83;17;Active;1814;VPN0545;206;206
1024;29/06/2023;29/06/2023;29355;10.1.35.214;9198;10.1.35.213;L3;82;83;7;Active;1815;VPN1653;206;206
1025;29/06/2023;29/06/2023;29355;10.1.38.142;;10.1.38.141;L3;10;83;19;Ordered;;;206;206
1026;29/06/2023;29/06/2023;29355;10.1.24.146;9198;10.1.24.145;L3;12;83;1;Active;433;VPN0497;207;207
1027;29/06/2023;29/06/2023;29355;10.1.24.150;9198;10.1.24.149;L3;1;83;17;Ordered;;;207;207
1028;29/06/2023;29/06/2023;29355;10.1.5.186;9198;10.1.5.185;L3;5;83;1;Active;1213;VPN0959;210;210
1029;29/06/2023;29/06/2023;29355;10.1.28.114;9198;10.1.28.113;L3;68;83;11;Active;310;VPN0978;210;210
1030;29/06/2023;29/06/2023;29355;10.1.5.190;9198;10.1.5.189;L3;1;83;17;Active;1215;VPN0960;210;210
1031;29/06/2023;29/06/2023;29355;10.1.37.78;9198;10.1.37.77;L3;135;83;7;Active;1216;VPN1155;210;210
1032;29/06/2023;29/06/2023;29355;10.1.29.234;9198;10.1.29.233;L3;4;83;1;Active;301;VPN1517;211;211
1033;29/06/2023;29/06/2023;29355;10.1.29.162;9198;10.1.29.161;L3;115;83;11;Active;300;VPN1496;211;211
1034;29/06/2023;29/06/2023;29355;10.1.29.238;9198;10.1.29.237;L3;1;83;17;Active;302;VPN1518;211;211
1035;29/06/2023;29/06/2023;29355;10.1.36.230;9198;10.1.36.229;L3;50;83;7;Active;615;VPN2120;211;211
1036;29/06/2023;29/06/2023;29355;10.255.240.106;9198;10.255.240.105;L3;1;83;16;Active;303;VPN1519;211;211
1037;29/06/2023;29/06/2023;65008;10.1.3.174;9198;10.1.3.173;L3;14;83;1;Active;410;VPN0081;212;212
1038;29/06/2023;29/06/2023;65008;10.1.3.142;9198;10.1.3.141;L3;201;83;11;Active;403;VPN0080;212;212
1039;29/06/2023;29/06/2023;29355;10.1.28.50;9198;10.1.28.49;L3;2;83;1;Active;500;VPN0984;213;213
1040;29/06/2023;29/06/2023;29355;10.1.28.142;9198;10.1.28.141;L3;44;83;11;Active;502;VPN1020;213;213
1041;29/06/2023;29/06/2023;29355;10.1.28.54;9198;10.1.28.53;L3;1;83;17;Active;501;VPN0985;213;213
1042;29/06/2023;29/06/2023;29355;10.1.37.18;9198;10.1.37.17;L3;90;83;7;Active;503;VPN2168;213;213
1043;29/06/2023;29/06/2023;;;;;L2;50;83;11;Ordered;2497;;214;214
1044;29/06/2023;29/06/2023;;;;;L2;1;83;17;Ordered;2498;;214;214
1045;29/06/2023;29/06/2023;29355;10.1.37.58;9198;10.1.37.57;L3;50;83;1;Active;2414; VPN2181;215;215
1046;29/06/2023;29/06/2023;29355;10.1.37.62;9198;10.1.37.61;L3;200;83;11;Active;2413;VPN2180;215;215
1047;29/06/2023;29/06/2023;29355;10.252.240.34;9198;10.252.240.33;L3;1;83;16;Active;2412;VPN2179;215;215
1048;29/06/2023;29/06/2023;29355;10.1.37.66;9198;10.1.37.65;L3;28;83;7;Active;2416;VPN2187;215;215
1049;29/06/2023;29/06/2023;29355;10.1.37.70;9198;10.1.37.69;L3;1;83;17;Active;2415;VPN2186;215;215
1050;29/06/2023;29/06/2023;;;;;L2;2;83;1;Ordered;2504;VPN2415;217;217
1051;29/06/2023;29/06/2023;;;;;L2;40;83;11;Ordered;2505;VPN2416;217;217
1052;29/06/2023;29/06/2023;;;;;L2;80;83;7;Ordered;2507;VPN2417;217;217
1053;29/06/2023;29/06/2023;;;;;L2;1;83;17;Ordered;2506;VPN2419;217;217
1054;29/06/2023;29/06/2023;;;;;L2;1;83;44;Ordered;2508;VPN2418;217;217
1055;29/06/2023;29/06/2023;;;;;L2;1;83;16;Ordered;2509;VPN2420;217;217
1056;29/06/2023;29/06/2023;;;;;L2;4;83;30;Ordered;2491;;216;216
1057;29/06/2023;29/06/2023;65001;10.1.4.218;9198;10.1.4.217;L3;10;83;1;Active;1450;VPN0412;218;218
1058;29/06/2023;29/06/2023;65001;10.1.26.38;9198;10.1.26.37;L3;911;83;7;Active;1980;VPN0590;218;218
1059;29/06/2023;29/06/2023;65001;10.1.4.170;9198;10.1.4.169;L3;331;83;11;Active;1970;VPN0112;218;218
1060;29/06/2023;29/06/2023;65001;10.1.26.34;9198;10.1.26.33;L3;1;83;17;Active;2489;VPN0591;218;218
1061;29/06/2023;29/06/2023;65231;10.1.26.222;9198;10.1.26.221;L3;4;83;1;Active;1925;VPN0645;219;219
1062;29/06/2023;29/06/2023;65231;10.1.26.178;9198;10.1.26.177;L3;500;83;7;Active;1839;VPN0636;219;219
1063;29/06/2023;29/06/2023;65231;10.1.0.82;9198;10.1.0.81;L3;362;83;11;Active;2411;VPN0082;219;219
1064;29/06/2023;29/06/2023;65231;10.1.0.86;9198;10.1.0.85;L3;1;83;17;Active;2412;VPN0083;219;219
1065;29/06/2023;29/06/2023;65231;10.254.240.110;9198;10.254.240.109;L3;1;83;16;Active;2151;VPN2287;219;219
1066;29/06/2023;29/06/2023;29355;10.1.27.242;9198;10.1.27.241;L3;3;83;1;Active;3993; VPN0965;220;220
1067;29/06/2023;29/06/2023;29355;10.1.28.202;9198;10.1.28.201;L3;40;83;11;Active;3997;VPN1038;220;220
1068;29/06/2023;29/06/2023;29355;10.1.27.246;9198;10.1.27.245;L3;1;83;17;Active;3994;VPN0966;220;220
1069;29/06/2023;29/06/2023;29355;10.255.240.14;9198;10.255.240.13;L3;1;83;16;Active;3995;VPN1256;220;220
1070;29/06/2023;29/06/2023;29355;10.1.36.210;9198;10.1.36.209;L3;75;83;7;Active;3888;VPN2089;220;220
1071;29/06/2023;29/06/2023;;;;;L2;144;83;11;Active;2315;VPN0892;221;221
1072;29/06/2023;29/06/2023;;;;;L2;1;83;17;Active;2316;VPN0893;221;221
1073;29/06/2023;29/06/2023;;10.5.68.81/28;;;L2;6;83;1;Active;2409;VPN2068;221;221
1074;29/06/2023;29/06/2023;;10.192.186.1/26;;;L2;213;83;7;Active;2421;VPN2092;222;222
1075;29/06/2023;29/06/2023;;10.196.186.1/26;;;L2;1;83;44;Active;2427;VPN0733;222;222
1076;29/06/2023;29/06/2023;29355;10.1.31.2;9198;10.1.31.1;L3;1937;83;7;Active;988;VPN1307;223;223
1077;29/06/2023;29/06/2023;29355;10.1.31.6;9198;10.1.31.5;L3;765;83;11;Active;986;VPN1305;223;223
1078;29/06/2023;29/06/2023;29355;10.1.31.10;9198;10.1.31.9;L3;2;83;17;Active;987;VPN1306;223;223
1079;29/06/2023;29/06/2023;;10.5.99.160/28;;;L2;2;83;1;Active;2444;VPN2217;226;226
1080;29/06/2023;29/06/2023;;10.13.122.0/28;;;L2;1;83;17;Active;2445;VPN2215;226;226
1081;29/06/2023;29/06/2023;;10.14.122.0/28;;;L2;50;83;11;Active;2446;VPN2214;225;225
1082;29/06/2023;29/06/2023;;10.192.106.144/28;;;L2;100;83;7;Active;2447;VPN2216;225;225
1083;29/06/2023;29/06/2023;;10.196.106.144/28;;;L2;1;83;44;Active;2448;VPN2218;225;225
1084;29/06/2023;29/06/2023;;10.192.165.65/26;;;L2;452;83;7;Active;2361;VPN1728;224;224
1085;29/06/2023;29/06/2023;;10.196.165.65/26;;;L2;1;83;17;Active;2373;VPN1889;224;224
1086;29/06/2023;29/06/2023;;10.14.156.65;;;L2;105;83;11;Active;2359;VPN1726;227;227
1087;29/06/2023;29/06/2023;;10.13.156.65;;;L2;1;83;17;Active;2360;VPN1727;227;227
1088;29/06/2023;29/06/2023;;10.254.242.145;;;L2;1;83;16;Active;2362;VPN0286;227;227
1089;29/06/2023;29/06/2023;29355;10.1.24.118;9198;10.1.24.117;L3;8;83;1;Active;406;VPN0480 ;228;228
1090;29/06/2023;29/06/2023;29355;10.1.24.114;9198;10.1.24.113;L3;43;83;11;Active;405; VPN0479 ;228;228
1091;29/06/2023;29/06/2023;29355;10.255.240.42;9198;10.255.240.41;L3;1;83;16;Active;857;VPN1359;228;228
1092;29/06/2023;29/06/2023;29355;10.1.35.222;9198;10.1.35.221;L3;1;83;17;Active;407;VPN1772;228;228
1093;29/06/2023;29/06/2023;29355;10.1.5.218;9198;10.1.5.217;L3;4;83;1;Active;301;VPN1071;229;229
1094;29/06/2023;29/06/2023;29355;10.1.5.238;9198;10.1.5.237;L3;137;83;11;Active;302;VPN1266;229;229
1095;29/06/2023;29/06/2023;29355;10.1.5.222;9198;10.1.5.221;L3;1;83;17;Active;300;VPN1070;229;229
1096;29/06/2023;29/06/2023;29355;10.1.30.210;9198;10.1.30.209;L3;30;83;7;Active;404;VPN2113;229;229
1097;29/06/2023;29/06/2023;29355;10.255.240.66;9198;10.255.240.65;L3;1;83;16;Active;303;VPN1414;229;229
1098;29/06/2023;29/06/2023;;10.5.68.145/28;;;L2;2;83;1;Active;2319;VPN2487;230;230
1099;29/06/2023;29/06/2023;;10.192.166.33/28;;;L2;200;83;7;Active;2322;VPN2489;230;230
1100;29/06/2023;29/06/2023;;10.14.156.129/28;;;L2;50;83;11;Active;2321;VPN2485;230;230
1101;29/06/2023;29/06/2023;;10.13.156.129/28;;;L2;1;83;17;Active;2320;VPN2486;230;230
1102;29/06/2023;29/06/2023;;10.196.166.33/28;;;L2;1;83;44;Active;2428;VPN2488;230;230
1103;29/06/2023;29/06/2023;29355;10.1.36.202;9198;10.1.36.201;L3;146;83;7;Active;3888;VPN2087;231;231
1104;29/06/2023;29/06/2023;29355;10.1.27.234;9198;10.1.27.233;L3;5;83;1;Active;3991; VPN0963;231;231
1105;29/06/2023;29/06/2023;29355;10.1.28.198;9198;10.1.28.197;L3;73;83;11;Active;3996;VPN1037;231;231
1106;29/06/2023;29/06/2023;29355;10.1.27.238;9198;10.1.27.237;L3;1;83;17;Active;3992;VPN0964;231;231
1107;29/06/2023;29/06/2023;29355;10.255.240.18;9198;10.255.240.17;L3;1;83;16;Active;3998;VPN1259;231;231
1108;29/06/2023;29/06/2023;;10.14.156.33;;;L2;68;83;11;Active;2357;VPN1678;232;232
1109;29/06/2023;29/06/2023;;10.13.156.33;;;L2;1;83;17;Active;2578;VPN1679;232;232
1110;29/06/2023;29/06/2023;;10.5.68.49/28;;;L2;6;83;1;Active;2368;VPN1694;232;232
1111;29/06/2023;29/06/2023;;;;;L2;100;83;7;Ordered;2426;;233;233
1112;29/06/2023;29/06/2023;;;;;L2;1;83;44;Ordered;2427;;233;233
1113;29/06/2023;29/06/2023;29355;10.1.24.174;9198;10.1.24.173;L3;3;83;1;Active;1647;VPN0792;234;234
1114;29/06/2023;29/06/2023;29355;10.1.24.170;9198;10.1.24.169;L3;43;83;11;Active;2879;VPN0793;234;234
1115;29/06/2023;29/06/2023;29355;10.1.27.78;9198;10.1.27.77;L3;1;83;17;Active;1648;VPN0800;234;234
1116;29/06/2023;29/06/2023;;10.5.118.225/28;;;L2;2;83;1;Active;2514;VPN2301;235;235
1117;29/06/2023;29/06/2023;;10.14.61.17/28;;;L2;40;83;11;Active;2515;VPN2302;235;235
1118;29/06/2023;29/06/2023;;10.13.61.17/28;;;L2;1;83;17;Active;2516;VPN2305;235;235
1119;29/06/2023;29/06/2023;;10.192.126.1/28;;;L2;80;83;7;Active;2517;VPN2303;235;235
1120;29/06/2023;29/06/2023;;10.196.126.1/28;;;L2;1;83;44;Active;2518;VPN2304;235;235
1121;29/06/2023;29/06/2023;;10.255.247.17/28;;;L2;1;83;16;Active;2519;VPN2306;235;235
1122;29/06/2023;29/06/2023;29355;10.1.30.146;;10.1.30.145;L3;1000;83;7;Ordered;;;236;236
1123;29/06/2023;29/06/2023;29355;10.1.30.50;;10.1.30.49;L3;300;83;11;Ordered;;;236;236
1124;29/06/2023;29/06/2023;29355;10.1.30.54;;10.1.30.53;L3;1;83;17;Ordered;;;236;236
1125;29/06/2023;29/06/2023;29355;10.1.28.178;9198;10.1.28.177;L3;4;83;1;Active;370;VPN1030;238;238
1126;29/06/2023;29/06/2023;29355;10.1.28.182;9198;10.1.28.181;L3;122;83;11;Active;371;VPN1025;238;238
1127;29/06/2023;29/06/2023;29355;10.1.37.98;9198;10.1.37.97;L3;153;83;7;Active;2413;VPN2263;238;238
1128;29/06/2023;29/06/2023;29355;10.1.37.102;9198;10.1.37.101;L3;1;83;17;Active;2415;VPN2264;238;238
1129;29/06/2023;29/06/2023;29355;10.1.37.106;9198;10.1.37.105;L3;1;83;16;Active;2414;VPN2265;238;238
1130;29/06/2023;29/06/2023;65008;10.1.3.178;65332;10.1.3.177;L3;12;83;1;Active;1635;VPN0091;239;239
1131;29/06/2023;29/06/2023;65008;10.1.2.158;65332;10.1.2.157;L3;1;83;17;Active;217;VPN0339;239;239
1132;29/06/2023;29/06/2023;;10.253.242.17;;;L2;1;83;16;Active;2317;VPN1122;240;240
1133;29/06/2023;29/06/2023;;10.5.99.129;;;L2;10;83;1;Active;2319;VPN1120;241;241
1134;29/06/2023;29/06/2023;;10.14.121.97;;;L2;200;83;11;Active;2320;VPN1121;241;241
1135;29/06/2023;29/06/2023;29355;10.1.34.42;;10.1.34.41;L3;3;83;1;Ordered;;;242;242
1136;29/06/2023;29/06/2023;29355;10.1.34.46;;10.1.34.45;L3;550;83;11;Ordered;;;242;242
1137;29/06/2023;29/06/2023;29355;10.1.34.50;;10.1.34.49;L3;1;83;17;Ordered;;;242;242
1138;29/06/2023;29/06/2023;29355;10.1.34.54;;10.1.34.53;L3;350;83;7;Ordered;;;242;242
1139;29/06/2023;29/06/2023;29355;10.1.38.166;;10.1.38.165;L3;1;83;1;Ordered;;;243;243
1140;29/06/2023;29/06/2023;29355;10.1.27.126;9198;10.1.27.125;L3;381;83;7;Active;559;VPN0914;243;243
1141;29/06/2023;29/06/2023;29355;10.1.24.218;9198;10.1.24.217;L3;104;83;11;Active;555;VPN0580;243;243
1142;29/06/2023;29/06/2023;29355;10.1.24.222;9198;10.1.24.221;L3;1;83;17;Active;556;VPN0581;243;243
1143;29/06/2023;29/06/2023;29355;10.1.37.246;9198;10.1.37.245;L3;150;83;11;Active;2122;VPN2404;237;237
1144;29/06/2023;29/06/2023;29355;10.1.37.250;9198;10.1.37.249;L3;1;83;17;Active;2121;VPN2388;237;237
1145;29/06/2023;29/06/2023;29355;10.1.37.254;9198;10.1.37.253;L3;200;83;7;Active;2123;VPN2389;237;237
1146;29/06/2023;29/06/2023;29355;10.1.31.238;9198;10.1.31.237;L3;5;83;1;Active;2124;VPN2390;237;237
1147;29/06/2023;29/06/2023;29355;10.1.30.18;9198;10.1.30.17;L3;4;83;1;Active;500;VPN1125;244;244
1148;29/06/2023;29/06/2023;29355;10.1.30.22;9198;10.1.30.21;L3;74;83;11;Active;502;VPN1127;244;244
1149;29/06/2023;29/06/2023;29355;10.1.30.26;9198;10.1.30.25;L3;1;83;17;Active;501;VPN1126;244;244
1150;29/06/2023;29/06/2023;29355;10.1.37.14;9198;10.1.37.13;L3;145;83;7;Active;503;VPN2169;244;244
1151;29/06/2023;29/06/2023;29355;10.1.29.18;9198;10.1.29.17;L3;2;83;1;Active;2176;VPN1080;245;245
1152;29/06/2023;29/06/2023;29355;10.1.29.22;9198;10.1.29.21;L3;56;83;11;Active;2177;VPN1081;245;245
1153;29/06/2023;29/06/2023;29355;10.1.29.26;9198;10.1.29.25;L3;1;83;17;Active;2178;VPN1082;245;245
1154;29/06/2023;29/06/2023;29355;10.1.31.198;9198;10.1.31.197;L3;2;83;1;Active;500;VPN1346;246;246
1155;29/06/2023;29/06/2023;29355;10.1.31.202;9198;10.1.31.201;L3;72;83;11;Active;501;VPN1347;246;246
1156;29/06/2023;29/06/2023;29355;10.1.31.206;9198;10.1.31.205;L3;1;83;17;Active;502;VPN1348;246;246
1157;29/06/2023;29/06/2023;29355;10.254.240.14;9198;10.254.240.13;L3;1;83;16;Active;2020;VPN1447;246;246
1158;29/06/2023;29/06/2023;29355;10.1.35.154;9198;10.1.35.153;L3;90;83;7;Active;2413;VPN1691;246;246
1159;29/06/2023;29/06/2023;65255;10.1.26.234;9198;10.1.26.233;L3;4;83;1;Active;1928;VPN0646;247;247
1160;29/06/2023;29/06/2023;65255;10.1.26.210;9198;10.1.26.209;L3;2000;83;7;Active;3718;VPN0660;247;247
1161;29/06/2023;29/06/2023;65255;10.1.0.146;9198;10.1.0.145;L3;300;83;11;Active;3712;VPN0355;247;247
1162;29/06/2023;29/06/2023;65255;10.1.0.150;9198;10.1.0.149;L3;5;83;17;Active;3713;VPN0356;247;247
1163;29/06/2023;29/06/2023;29355;10.1.25.10;9198;10.1.25.9;L3;20;83;1;Active;932;VPN0665;248;248
1164;29/06/2023;29/06/2023;29355;10.1.25.6;9198;10.1.25.5;L3;99;83;11;Active;931;VPN0666;248;248
1165;29/06/2023;29/06/2023;29355;10.1.28.14;9198;10.1.28.13;L3;560;83;7;Active;2552;VPN0977;208;208
1166;29/06/2023;29/06/2023;29355;10.1.27.138;9198;10.1.27.137;L3;387;83;11;Active;2550;VPN0975;208;208
1167;29/06/2023;29/06/2023;29355;10.1.27.142;9198;10.1.27.141;L3;1;83;17;Active;2551;VPN0976;208;208
1168;29/06/2023;29/06/2023;65231;10.1.0.114;64728;10.1.0.113;L3;61;83;11;Active;156;VPN0092;249;249
1169;29/06/2023;29/06/2023;65231;10.1.0.118;64728;10.1.0.117;L3;1;83;17;Active;155;VPN0093;249;249
1170;29/06/2023;29/06/2023;29355;10.1.28.130;9198;10.1.28.129;L3;3;83;1;Active;304;VPN1008;250;250
1171;29/06/2023;29/06/2023;29355;10.1.28.134;9198;10.1.28.133;L3;195;83;11;Active;306;VPN1010;250;250
1172;29/06/2023;29/06/2023;29355;10.1.28.138;9198;10.1.28.137;L3;1;83;17;Active;305;VPN1009;250;250
1173;29/06/2023;29/06/2023;29355;10.255.240.54;9198;10.255.240.53;L3;1;83;16;Active;307;VPN1224;250;250
1174;29/06/2023;29/06/2023;29355;10.1.37.30;9198;10.1.37.29;L3;200;83;7;Active;308;VPN2165;250;250
1175;29/06/2023;29/06/2023;29355;10.1.6.238;9198;10.1.6.237;L3;861;83;7;Active;569;VPN0898;252;252
1176;29/06/2023;29/06/2023;29355;10.1.6.242;9198;10.1.6.241;L3;550;83;11;Active;563;VPN0499;252;252
1177;29/06/2023;29/06/2023;29355;10.1.6.246;9198;10.1.6.245;L3;1;83;17;Active;565;VPN0500;252;252
1178;29/06/2023;29/06/2023;29355;10.1.7.110;9198;10.1.7.109;L3;8;83;1;Ordered;;;251;251
1179;29/06/2023;29/06/2023;29355;10.1.7.114;9198;10.1.7.113;L3;120;83;11;Ordered;;;251;251
1180;29/06/2023;29/06/2023;29355;10.1.7.118;9198;10.1.7.117;L3;220;83;7;Ordered;;;251;251
1181;29/06/2023;29/06/2023;29355;10.1.7.122;9198;10.1.7.121;L3;2;83;17;Ordered;;;251;251
1182;29/06/2023;29/06/2023;29355;10.1.7.126;9198;10.1.7.125;L3;2;83;16;Ordered;;;251;251
1183;29/06/2023;29/06/2023;;10.14.82.128/28;;;L2;40;83;11;Active;2488;VPN1241;253;253
1184;29/06/2023;29/06/2023;;10.13.82.128/28;;;L2;1;83;17;Active;2489;VPN1240;253;253
1185;29/06/2023;29/06/2023;29355;10.1.35.242;9198;10.1.35.241;L3;1;83;17;Active;1424;VPN1779;254;254
1186;29/06/2023;29/06/2023;29355;10.1.5.54;9198;10.1.5.53;L3;4;83;1;Active; 1421;VPN0587;254;254
1187;29/06/2023;29/06/2023;29355;10.1.5.50;9198;10.1.5.49;L3;160;83;11;Active; 1420;VPN0586;254;254
1188;29/06/2023;29/06/2023;29355;10.255.240.226;9198;10.255.240.225;L3;1;83;16;Active;1425;VPN1780;254;254
1189;29/06/2023;29/06/2023;29355;10.1.28.238;9198;10.1.28.237;L3;68;83;11;Active;1685;VPN1051;255;255
1190;29/06/2023;29/06/2023;29355;10.1.28.98;9198;10.1.28.97;L3;2;83;1;Active;2702;VPN1000;255;255
1191;29/06/2023;29/06/2023;29355;10.1.28.102;9198;10.1.28.101;L3;1;83;17;Active;2701;VPN0999;255;255
1192;29/06/2023;29/06/2023;29355;10.255.241.18;9198;10.255.241.17;L3;1;83;16;Active;2706;VPN0090;255;255
